5.0,5.0,95.39425524560646
6.0,6.0,95.55369831061574
7.0,7.0,95.97060073092501
8.0,8.0,96.5757950180283
9.0,8.0,96.41644738917856
10.0,8.0,96.33388273547342
11.0,8.0,96.31110796768633
12.0,8.0,96.32858077509266
13.0,8.0,96.3649746818599
14.0,8.0,96.39800050299806
15.0,8.0,96.40528419986977
16.0,9.0,96.50026788833361
17.0,10.0,96.46875896916585
17.0,11.0,96.8424994001551
18.0,12.0,96.78504487089779
19.0,13.0,96.67205899279507
20.0,14.0,96.53817850099581
21.0,15.0,96.41057396380509
22.0,16.0,96.30255866890256
23.0,17.0,96.21030151387944
24.0,18.0,96.11348839364919
25.0,19.0,95.98926436795675
26.0,20.0,95.85443524905192
27.0,21.0,95.76238818759774
28.0,22.0,95.75847700934699
29.0,23.0,95.8717969866596
30.0,24.0,96.12531316087758
31.0,24.0,96.17856009636111
32.0,24.0,96.46883348117017
33.0,23.0,96.62700147865112
34.0,22.0,96.93332665153451
35.0,21.0,97.29907624489186
36.0,20.0,97.64156148234164
37.0,19.0,97.8882284312088
38.0,18.0,97.98224660519594
39.0,17.0,97.88787944248224
40.0,16.0,97.59424335036184
41.0,16.0,98.41199690417699
42.0,16.0,99.06992305857341
43.0,16.0,99.53394437774837
44.0,16.0,99.7790941843823
45.0,16.0,99.79180464172055
46.0,16.0,99.57226747963037
47.0,17.0,100.09783022727069
48.0,18.0,100.20380012194315
49.0,19.0,99.93057606512188
50.0,20.0,99.34680951527592
50.0,21.0,99.6130504224806
50.0,22.0,99.71871687307657
50.0,23.0,99.67818105734375
50.0,24.0,99.53018014020432
50.0,25.0,99.33721737113817
50.0,26.0,99.15849326951313
50.0,27.0,99.0294788400995
50.0,28.0,98.97003415766787
50.0,29.0,98.98991775286466
50.0,30.0,99.090524621053
50.0,31.0,99.26650696662311
50.0,32.0,99.50727768277144
50.0,33.0,99.79839656674909
50.0,34.0,100.12283927057922
50.0,35.0,100.46214898724362
50.0,36.0,100.7974708723383
50.0,37.0,101.11046920119827
50.0,38.0,101.38412726149134
50.0,39.0,101.60342998128093
50.0,40.0,101.75592929255814
50.0,41.0,101.83219223024285
50.0,42.0,101.8261317666538
50.0,43.0,101.73522038144793
50.0,44.0,101.56058636702869
50.0,45.0,101.30699286942347
50.0,46.0,100.98269966463016
50.0,47.0,100.59920767043275
50.0,48.0,100.17088619368603
50.0,49.0,99.71448291306938
49.0,50.0,100.28974731107267
48.0,51.0,100.91155204621066
48.0,52.0,100.50747687621612
48.0,53.0,100.16742286149191
48.0,54.0,99.90416079535763
48.0,55.0,99.72394745461351
48.0,56.0,99.6273523522769
48.0,57.0,99.61006702719803
48.0,58.0,99.66369687055504
48.0,59.0,99.77653548922876
48.0,60.0,99.93432160605657
48.0,61.0,100.12097849696586
48.0,62.0,100.31933596498686
48.0,63.0,100.51183485114487
47.0,64.0,100.5308914754933
48.0,65.0,100.81118025545766
48.0,66.0,100.8870597599802
48.0,67.0,100.89643343531566
48.0,68.0,100.82975376662753
48.0,69.0,100.68094461689546
48.0,70.0,100.44798349596334
48.0,71.0,100.13346636646678
48.0,72.0,99.74515498664009
48.0,73.0,99.29650679000262
48.0,74.0,98.80718730192459
48.0,75.0,98.29720217079289
49.0,76.0,98.71208225400463
50.0,77.0,99.13918777880338
51.0,78.0,99.51332149259477
52.0,79.0,99.80576653716031
53.0,80.0,100.00318495267173
54.0,81.0,100.1036925990311
55.0,82.0,100.1173721903684
56.0,83.0,100.06456707891923
57.0,84.0,99.97239563270003
58.0,85.0,99.87019051427544
59.0,86.0,99.78466866069098
60.0,87.0,99.73561037835992
61.0,88.0,99.7327016178703
62.0,89.0,99.7740019242945
63.0,90.0,99.84626933610261
64.0,91.0,99.92712802312488
65.0,92.0,99.98882792957845
66.0,93.0,100.00313916583531
67.0,94.0,99.94676624170462
68.0,95.0,99.80657514933853
69.0,94.0,99.90067961225651
70.0,93.0,99.97705670666193
71.0,92.0,100.00405183034174
72.0,91.0,99.96134638512036
73.0,90.0,99.83813420104428
74.0,89.0,99.6269077686252
75.0,88.0,99.31231279718406
76.0,87.0,98.87038880332516
77.0,86.0,98.29841695011807
78.0,85.0,97.63478662444682
79.0,85.0,97.62819285746323
80.0,85.0,97.45516474901096
81.0,85.0,97.11331878380963
82.0,85.0,96.60994237417307
83.0,86.0,96.57969115071865
84.0,87.0,96.39016765731142
85.0,88.0,96.04283771985337
86.0,89.0,95.57003927379614
87.0,90.0,95.03010126363714
88.0,91.0,94.49843498409406
89.0,92.0,94.05612902150791
90.0,93.0,93.77796481429894
91.0,94.0,93.72189909576244
92.0,95.0,93.92192440019159
93.0,95.0,93.45778479898519
94.0,95.0,93.22596227190894
95.0,95.0,93.23384739821157
